# Molecular kinetic energy data (excluding photon particle)
# time(ps) timestep kinetic_energy(a.u.) temperature(K) avg_vel_magnitude(a.u.)
0.209368 7702 1.871980 788.119255 0.000459
0.209403 7703 1.865279 785.297759 0.000457
0.209437 7704 1.858625 782.496696 0.000454
0.209472 7705 1.851886 779.659421 0.000452
0.209506 7706 1.845274 776.875689 0.000449
0.209541 7707 1.838911 774.196958 0.000446
0.209576 7708 1.832447 771.475231 0.000444
0.209610 7709 1.826174 768.834263 0.000441
0.209645 7710 1.820063 766.261803 0.000438
0.209679 7711 1.814063 763.735564 0.000436
0.209714 7712 1.808087 761.219829 0.000433
0.209748 7713 1.802219 758.749248 0.000430
0.209783 7714 1.796534 756.355949 0.000428
0.209818 7715 1.791013 754.031259 0.000425
0.209852 7716 1.785551 751.731852 0.000422
0.209887 7717 1.780075 749.426482 0.000419
0.209921 7718 1.774740 747.180462 0.000417
0.209956 7719 1.769840 745.117536 0.000414
0.209990 7720 1.764971 743.067603 0.000411
0.210025 7721 1.760345 741.119921 0.000408
0.210060 7722 1.755800 739.206196 0.000406
0.210094 7723 1.751398 737.353310 0.000403
0.210129 7724 1.747305 735.630118 0.000401
0.210163 7725 1.743296 733.942294 0.000398
0.210198 7726 1.739436 732.316900 0.000395
0.210232 7727 1.735777 730.776354 0.000393
0.210267 7728 1.732455 729.378008 0.000390
0.210302 7729 1.729024 727.933643 0.000388
0.210336 7730 1.725933 726.632256 0.000385
0.210371 7731 1.723142 725.456920 0.000383
0.210405 7732 1.720538 724.360872 0.000381
0.210440 7733 1.718115 723.340754 0.000379
0.210474 7734 1.715557 722.263724 0.000376
0.210509 7735 1.713298 721.312504 0.000374
0.210544 7736 1.711351 720.492869 0.000372
0.210578 7737 1.709517 719.720892 0.000370
0.210613 7738 1.707863 719.024578 0.000368
0.210647 7739 1.706484 718.443923 0.000367
0.210682 7740 1.705263 717.929933 0.000365
0.210716 7741 1.704177 717.472846 0.000363
0.210751 7742 1.703126 717.030142 0.000362
0.210785 7743 1.702480 716.758036 0.000360
0.210820 7744 1.701928 716.525813 0.000359
0.210855 7745 1.701536 716.360913 0.000358
0.210889 7746 1.701268 716.247822 0.000357
0.210924 7747 1.701231 716.232191 0.000356
0.210958 7748 1.701261 716.245204 0.000355
0.210993 7749 1.701343 716.279588 0.000355
0.211027 7750 1.701537 716.361231 0.000354
0.211062 7751 1.701993 716.552997 0.000354
0.211097 7752 1.702413 716.730148 0.000354
0.211131 7753 1.703055 717.000512 0.000353
0.211166 7754 1.703831 717.327169 0.000353
0.211200 7755 1.704812 717.740060 0.000354
0.211235 7756 1.705848 718.176133 0.000354
0.211269 7757 1.707005 718.663306 0.000354
0.211304 7758 1.708288 719.203419 0.000355
0.211339 7759 1.709644 719.774220 0.000355
0.211373 7760 1.711123 720.397206 0.000356
0.211408 7761 1.712510 720.980833 0.000357
0.211442 7762 1.714055 721.631345 0.000358
0.211477 7763 1.715802 722.367108 0.000359
0.211511 7764 1.717390 723.035557 0.000360
0.211546 7765 1.719002 723.714121 0.000362
0.211581 7766 1.720874 724.502268 0.000363
0.211615 7767 1.722581 725.221123 0.000365
0.211650 7768 1.724411 725.991307 0.000366
0.211684 7769 1.726358 726.811113 0.000368
0.211719 7770 1.728248 727.606605 0.000370
0.211753 7771 1.730244 728.446994 0.000372
0.211788 7772 1.732216 729.277392 0.000374
0.211823 7773 1.734175 730.102292 0.000376
0.211857 7774 1.736019 730.878635 0.000378
0.211892 7775 1.737978 731.703125 0.000380
0.211926 7776 1.739931 732.525542 0.000382
0.211961 7777 1.741912 733.359584 0.000384
0.211995 7778 1.743809 734.157932 0.000387
0.212030 7779 1.745708 734.957731 0.000389
0.212065 7780 1.747724 735.806278 0.000391
0.212099 7781 1.749535 736.568704 0.000394
0.212134 7782 1.751340 737.328537 0.000396
0.212168 7783 1.752948 738.005852 0.000399
0.212203 7784 1.754701 738.743855 0.000401
0.212237 7785 1.756298 739.416042 0.000403
0.212272 7786 1.757758 740.030665 0.000406
0.212306 7787 1.759334 740.694195 0.000408
0.212341 7788 1.760895 741.351572 0.000410
0.212376 7789 1.762199 741.900613 0.000413
0.212410 7790 1.763535 742.462735 0.000415
0.212445 7791 1.764680 742.945068 0.000417
0.212479 7792 1.765851 743.437900 0.000420
0.212514 7793 1.766978 743.912429 0.000422
0.212548 7794 1.768161 744.410616 0.000424
0.212583 7795 1.769021 744.772678 0.000426
0.212618 7796 1.769724 745.068717 0.000428
0.212652 7797 1.770340 745.327778 0.000430
0.212687 7798 1.771024 745.615619 0.000432
0.212721 7799 1.771432 745.787608 0.000434
0.212756 7800 1.772047 746.046654 0.000436
0.212790 7801 1.772550 746.258348 0.000438
0.212825 7802 1.772845 746.382418 0.000440
0.212860 7803 1.772982 746.439977 0.000442
0.212894 7804 1.773263 746.558605 0.000443
0.212929 7805 1.773388 746.610989 0.000445
0.212963 7806 1.773411 746.620718 0.000447
0.212998 7807 1.773330 746.586478 0.000448
0.213032 7808 1.773135 746.504651 0.000450
0.213067 7809 1.772917 746.412655 0.000451
0.213102 7810 1.772680 746.313166 0.000452
0.213136 7811 1.772212 746.116017 0.000453
0.213171 7812 1.771737 745.916029 0.000455
0.213205 7813 1.771308 745.735481 0.000456
0.213240 7814 1.770888 745.558399 0.000457
0.213274 7815 1.770159 745.251853 0.000458
0.213309 7816 1.769502 744.975226 0.000459
0.213344 7817 1.768679 744.628483 0.000460
0.213378 7818 1.767776 744.248331 0.000460
0.213413 7819 1.767051 743.942963 0.000461
0.213447 7820 1.766366 743.654667 0.000462
0.213482 7821 1.765573 743.320984 0.000463
0.213516 7822 1.764721 742.962314 0.000463
0.213551 7823 1.763802 742.575480 0.000464
0.213586 7824 1.763166 742.307731 0.000465
0.213620 7825 1.762542 742.044682 0.000465
0.213655 7826 1.761859 741.757291 0.000466
0.213689 7827 1.761218 741.487401 0.000466
0.213724 7828 1.760557 741.209019 0.000467
0.213758 7829 1.759954 740.955431 0.000467
0.213793 7830 1.759433 740.735774 0.000468
0.213827 7831 1.759024 740.563836 0.000468
0.213862 7832 1.758674 740.416353 0.000468
0.213897 7833 1.758395 740.298978 0.000469
0.213931 7834 1.758207 740.219862 0.000469
0.213966 7835 1.757870 740.077713 0.000469
0.214000 7836 1.757702 740.006990 0.000470
0.214035 7837 1.757552 739.944207 0.000470
0.214069 7838 1.757656 739.987834 0.000470
0.214104 7839 1.757889 740.085900 0.000471
0.214139 7840 1.758404 740.302863 0.000471
0.214173 7841 1.759008 740.556786 0.000471
0.214208 7842 1.759752 740.870337 0.000472
0.214242 7843 1.760744 741.287665 0.000472
0.214277 7844 1.762004 741.818131 0.000473
0.214311 7845 1.763265 742.349391 0.000473
0.214346 7846 1.764826 743.006434 0.000474
0.214381 7847 1.766660 743.778492 0.000474
0.214415 7848 1.768738 744.653244 0.000475
0.214450 7849 1.770947 745.583210 0.000475
0.214484 7850 1.773623 746.710096 0.000476
0.214519 7851 1.776444 747.897590 0.000477
0.214553 7852 1.779657 749.250467 0.000477
0.214588 7853 1.782863 750.599996 0.000478
0.214623 7854 1.786243 752.023339 0.000479
0.214657 7855 1.790208 753.692354 0.000479
0.214692 7856 1.794619 755.549419 0.000480
0.214726 7857 1.799188 757.472914 0.000481
0.214761 7858 1.804101 759.541437 0.000482
0.214795 7859 1.809309 761.733948 0.000482
0.214830 7860 1.815110 764.176321 0.000483
0.214865 7861 1.821078 766.689136 0.000484
0.214899 7862 1.827238 769.282336 0.000485
0.214934 7863 1.834001 772.129779 0.000485
0.214968 7864 1.841077 775.108630 0.000486
0.215003 7865 1.848233 778.121574 0.000487
0.215037 7866 1.855982 781.383867 0.000488
0.215072 7867 1.864071 784.789436 0.000488
0.215107 7868 1.872415 788.302443 0.000489
0.215141 7869 1.881149 791.979525 0.000489
0.215176 7870 1.890473 795.904677 0.000490
0.215210 7871 1.900007 799.918694 0.000491
0.215245 7872 1.910195 804.208135 0.000491
0.215279 7873 1.920821 808.681454 0.000492
0.215314 7874 1.931887 813.340544 0.000492
0.215349 7875 1.943313 818.150808 0.000493
0.215383 7876 1.955141 823.130500 0.000493
0.215418 7877 1.967443 828.309783 0.000494
0.215452 7878 1.980047 833.616366 0.000494
0.215487 7879 1.993218 839.161447 0.000495
0.215521 7880 2.006904 844.923418 0.000495
0.215556 7881 2.021011 850.862487 0.000495
0.215590 7882 2.035429 856.932605 0.000496
0.215625 7883 2.050242 863.168948 0.000496
0.215660 7884 2.065570 869.621984 0.000497
0.215694 7885 2.081242 876.220047 0.000497
0.215729 7886 2.097292 882.977270 0.000497
0.215763 7887 2.113723 889.894816 0.000498
0.215798 7888 2.130897 897.125217 0.000498
0.215832 7889 2.148282 904.444463 0.000498
0.215867 7890 2.166169 911.974977 0.000499
0.215902 7891 2.184644 919.753388 0.000499
0.215936 7892 2.203231 927.578560 0.000499
0.215971 7893 2.222370 935.636187 0.000500
0.216005 7894 2.241694 943.771850 0.000500
0.216040 7895 2.261522 952.119722 0.000500
0.216074 7896 2.281746 960.634109 0.000500
0.216109 7897 2.302115 969.209394 0.000500
0.216144 7898 2.322964 977.987312 0.000500
0.216178 7899 2.344232 986.941374 0.000500
0.216213 7900 2.365696 995.977682 0.000500
0.216247 7901 2.387685 1005.235383 0.000500
0.216282 7902 2.409992 1014.626554 0.000500
0.216316 7903 2.432648 1024.165235 0.000500
0.216351 7904 2.455568 1033.814557 0.000500
0.216386 7905 2.478817 1043.602622 0.000500
0.216420 7906 2.502281 1053.481087 0.000500
0.216455 7907 2.525995 1063.464911 0.000500
0.216489 7908 2.549960 1073.554399 0.000500
0.216524 7909 2.574247 1083.779498 0.000500
0.216558 7910 2.598762 1094.100526 0.000500
0.216593 7911 2.623483 1104.508002 0.000500
0.216628 7912 2.648262 1114.940416 0.000500
0.216662 7913 2.673323 1125.491372 0.000500
0.216697 7914 2.698642 1136.150823 0.000500
0.216731 7915 2.723960 1146.809652 0.000500
0.216766 7916 2.749518 1157.570118 0.000500
0.216800 7917 2.774899 1168.255604 0.000499
0.216835 7918 2.800524 1179.043714 0.000499
0.216870 7919 2.826144 1189.829961 0.000499
0.216904 7920 2.851775 1200.620928 0.000499
0.216939 7921 2.877870 1211.607138 0.000499
0.216973 7922 2.903748 1222.502211 0.000499
0.217008 7923 2.929531 1233.356757 0.000499
0.217042 7924 2.955363 1244.232189 0.000499
0.217077 7925 2.981002 1255.026681 0.000499
0.217111 7926 3.006675 1265.835312 0.000499
0.217146 7927 3.032463 1276.692336 0.000499
0.217181 7928 3.057983 1287.436286 0.000499
0.217215 7929 3.083365 1298.122347 0.000499
0.217250 7930 3.108751 1308.810206 0.000499
0.217284 7931 3.133867 1319.384148 0.000499
0.217319 7932 3.158849 1329.901697 0.000500
0.217353 7933 3.183519 1340.288166 0.000500
0.217388 7934 3.208157 1350.660722 0.000500
0.217423 7935 3.232473 1360.897814 0.000500
0.217457 7936 3.256586 1371.049957 0.000501
0.217492 7937 3.280414 1381.081506 0.000501
0.217526 7938 3.303823 1390.936918 0.000502
0.217561 7939 3.326851 1400.631965 0.000502
0.217595 7940 3.349683 1410.244231 0.000503
0.217630 7941 3.372052 1419.662002 0.000503
0.217665 7942 3.394062 1428.928319 0.000504
0.217699 7943 3.415653 1438.018164 0.000504
0.217734 7944 3.436942 1446.981101 0.000505
0.217768 7945 3.457725 1455.731026 0.000506
0.217803 7946 3.478296 1464.391407 0.000506
0.217837 7947 3.497956 1472.668500 0.000507
0.217872 7948 3.517435 1480.869443 0.000508
0.217907 7949 3.536317 1488.818943 0.000508
0.217941 7950 3.554425 1496.442555 0.000509
0.217976 7951 3.572036 1503.856651 0.000510
0.218010 7952 3.589008 1511.002044 0.000511
0.218045 7953 3.605683 1518.022315 0.000511
0.218079 7954 3.621827 1524.819443 0.000512
0.218114 7955 3.637172 1531.279675 0.000513
0.218149 7956 3.651924 1537.490551 0.000514
0.218183 7957 3.665928 1543.386135 0.000515
0.218218 7958 3.679298 1549.014903 0.000516
0.218252 7959 3.691941 1554.337682 0.000517
0.218287 7960 3.703913 1559.378243 0.000518
0.218321 7961 3.715099 1564.087647 0.000519
0.218356 7962 3.725713 1568.556264 0.000519
0.218391 7963 3.735405 1572.636512 0.000520
0.218425 7964 3.744616 1576.514552 0.000521
0.218460 7965 3.752761 1579.943638 0.000522
0.218494 7966 3.760050 1583.012372 0.000523
0.218529 7967 3.766833 1585.867951 0.000524
0.218563 7968 3.772650 1588.317214 0.000526
0.218598 7969 3.777975 1590.558827 0.000527
0.218632 7970 3.782524 1592.474176 0.000528
0.218667 7971 3.786399 1594.105553 0.000529
0.218702 7972 3.789173 1595.273143 0.000530
0.218736 7973 3.791258 1596.151155 0.000531
0.218771 7974 3.792396 1596.630297 0.000532
0.218805 7975 3.792839 1596.816612 0.000533
0.218840 7976 3.792207 1596.550521 0.000535
0.218874 7977 3.790669 1595.903155 0.000536
0.218909 7978 3.788304 1594.907539 0.000537
0.218944 7979 3.785242 1593.618537 0.000538
0.218978 7980 3.781495 1592.040844 0.000539
0.219013 7981 3.776864 1590.091255 0.000541
0.219047 7982 3.771263 1587.732924 0.000542
0.219082 7983 3.764759 1584.994889 0.000543
0.219116 7984 3.758011 1582.153821 0.000544
0.219151 7985 3.750194 1578.862880 0.000546
0.219186 7986 3.741703 1575.288266 0.000547
0.219220 7987 3.732295 1571.327246 0.000548
0.219255 7988 3.722103 1567.036132 0.000549
0.219289 7989 3.710929 1562.331870 0.000550
0.219324 7990 3.699278 1557.426911 0.000551
0.219358 7991 3.686763 1552.158081 0.000553
0.219393 7992 3.673406 1546.534474 0.000554
0.219428 7993 3.659454 1540.660440 0.000555
0.219462 7994 3.644366 1534.308210 0.000556
0.219497 7995 3.628803 1527.756329 0.000557
0.219531 7996 3.612619 1520.942533 0.000558
0.219566 7997 3.595656 1513.801016 0.000559
0.219600 7998 3.578014 1506.373583 0.000559
0.219635 7999 3.559718 1498.670687 0.000560
0.219670 8000 3.540868 1490.734888 0.000561
0.219712 8001 3.516782 1480.594667 0.000562
0.219755 8002 3.491595 1469.990665 0.000563
0.219797 8003 3.465763 1459.114898 0.000563
0.219840 8004 3.438891 1447.801714 0.000564
0.219882 8005 3.411425 1436.238347 0.000565
0.219925 8006 3.383099 1424.312654 0.000565
0.219968 8007 3.353929 1412.031989 0.000565
0.220010 8008 3.324299 1399.557440 0.000566
0.220053 8009 3.294105 1386.845551 0.000566
0.220095 8010 3.263167 1373.820311 0.000566
0.220138 8011 3.231854 1360.637406 0.000566
0.220181 8012 3.199881 1347.176570 0.000566
0.220223 8013 3.167553 1333.566136 0.000565
0.220266 8014 3.134967 1319.847253 0.000565
0.220308 8015 3.102095 1306.007914 0.000565
0.220351 8016 3.068894 1292.029884 0.000564
0.220394 8017 3.035670 1278.042237 0.000563
0.220436 8018 3.002095 1263.907138 0.000563
0.220479 8019 2.968576 1249.795172 0.000562
0.220521 8020 2.934863 1235.601754 0.000560
0.220564 8021 2.901156 1221.410589 0.000559
0.220607 8022 2.867570 1207.270840 0.000558
0.220649 8023 2.834405 1193.308013 0.000557
0.220692 8024 2.801373 1179.401333 0.000555
0.220734 8025 2.768335 1165.491850 0.000553
0.220777 8026 2.735714 1151.758439 0.000552
0.220819 8027 2.703565 1138.223522 0.000550
0.220862 8028 2.671763 1124.834640 0.000548
0.220905 8029 2.640511 1111.677160 0.000546
0.220947 8030 2.609914 1098.795696 0.000544
0.220990 8031 2.579869 1086.146108 0.000541
0.221032 8032 2.550738 1073.881810 0.000539
0.221075 8033 2.522294 1061.906546 0.000537
0.221118 8034 2.494501 1050.205487 0.000535
0.221160 8035 2.467608 1038.883450 0.000533
0.221203 8036 2.441565 1027.919362 0.000531
0.221245 8037 2.416759 1017.475692 0.000529
0.221288 8038 2.392784 1007.381934 0.000527
0.221331 8039 2.369814 997.711237 0.000525
0.221373 8040 2.348142 988.587442 0.000523
0.221416 8041 2.327537 979.912365 0.000521
0.221458 8042 2.308349 971.833963 0.000520
0.221501 8043 2.290266 964.221100 0.000518
0.221544 8044 2.273678 957.237415 0.000517
0.221586 8045 2.258410 950.809535 0.000516
0.221629 8046 2.244506 944.955617 0.000516
0.221671 8047 2.232101 939.733142 0.000515
0.221714 8048 2.221283 935.178432 0.000515
0.221756 8049 2.212003 931.271466 0.000515
0.221799 8050 2.204145 927.963504 0.000515
0.221842 8051 2.198017 925.383378 0.000515
0.221884 8052 2.193363 923.423949 0.000515
0.221927 8053 2.190545 922.237521 0.000515
0.221969 8054 2.189224 921.681616 0.000516
0.222012 8055 2.189796 921.922462 0.000516
0.222055 8056 2.192073 922.881072 0.000517
0.222097 8057 2.196178 924.609395 0.000518
0.222140 8058 2.201932 927.031592 0.000519
0.222182 8059 2.209404 930.177487 0.000520
0.222225 8060 2.218889 934.170514 0.000522
0.222268 8061 2.230148 938.910645 0.000523
0.222310 8062 2.243189 944.401145 0.000524
0.222353 8063 2.257988 950.631649 0.000526
0.222395 8064 2.274611 957.630088 0.000528
0.222438 8065 2.292966 965.357960 0.000529
0.222481 8066 2.313079 973.825700 0.000531
0.222523 8067 2.335057 983.078570 0.000533
0.222566 8068 2.358924 993.126530 0.000534
0.222608 8069 2.384644 1003.955037 0.000536
0.222651 8070 2.412245 1015.575270 0.000538
0.222693 8071 2.441312 1027.812546 0.000540
0.222736 8072 2.471968 1040.719026 0.000542
0.222779 8073 2.504704 1054.501019 0.000544
0.222821 8074 2.538974 1068.929257 0.000546
0.222864 8075 2.574895 1084.052030 0.000548
0.222906 8076 2.612528 1099.895831 0.000550
0.222949 8077 2.651732 1116.401364 0.000552
0.222992 8078 2.692358 1133.505200 0.000554
0.223034 8079 2.734603 1151.290414 0.000555
0.223077 8080 2.778189 1169.640564 0.000557
0.223119 8081 2.823353 1188.654990 0.000559
0.223162 8082 2.869769 1208.196694 0.000561
0.223205 8083 2.917705 1228.378223 0.000562
0.223247 8084 2.966877 1249.079830 0.000564
0.223290 8085 3.017222 1270.275569 0.000566
0.223332 8086 3.068703 1291.949612 0.000567
0.223375 8087 3.121321 1314.102083 0.000568
0.223418 8088 3.174887 1336.653791 0.000570
0.223460 8089 3.229654 1359.711307 0.000571
0.223503 8090 3.285216 1383.103223 0.000572
0.223545 8091 3.341537 1406.814655 0.000573
0.223588 8092 3.398923 1430.974743 0.000575
0.223630 8093 3.456901 1455.383969 0.000576
0.223673 8094 3.515542 1480.072385 0.000577
0.223716 8095 3.574775 1505.009963 0.000577
0.223758 8096 3.634413 1530.118215 0.000578
0.223801 8097 3.694491 1555.411384 0.000579
0.223843 8098 3.755122 1580.937737 0.000580
0.223886 8099 3.816007 1606.570802 0.000581
0.223929 8100 3.876708 1632.126189 0.000581
0.223971 8101 3.937578 1657.753006 0.000582
0.224014 8102 3.998843 1683.546047 0.000583
0.224056 8103 4.059843 1709.227485 0.000583
0.224099 8104 4.120608 1734.810194 0.000583
0.224142 8105 4.181292 1760.358574 0.000584
0.224184 8106 4.241383 1785.657594 0.000584
0.224227 8107 4.301019 1810.764920 0.000584
0.224269 8108 4.360087 1835.632729 0.000584
0.224312 8109 4.419054 1860.458496 0.000584
0.224355 8110 4.477506 1885.067320 0.000584
0.224397 8111 4.534974 1909.261933 0.000584
0.224440 8112 4.591858 1933.210416 0.000584
0.224482 8113 4.647743 1956.738401 0.000584
0.224525 8114 4.702742 1979.893331 0.000583
0.224567 8115 4.756683 2002.603222 0.000583
0.224610 8116 4.809730 2024.936179 0.000582
0.224653 8117 4.861518 2046.739510 0.000582
0.224695 8118 4.911784 2067.902115 0.000581
0.224738 8119 4.960892 2088.576711 0.000581
0.224780 8120 5.008707 2108.707159 0.000580
0.224823 8121 5.054921 2128.163699 0.000579
0.224866 8122 5.099494 2146.929343 0.000579
0.224908 8123 5.142715 2165.125861 0.000578
0.224951 8124 5.184231 2182.604262 0.000577
0.224993 8125 5.224154 2199.412093 0.000576
0.225036 8126 5.261889 2215.299089 0.000576
0.225079 8127 5.298201 2230.586781 0.000575
0.225121 8128 5.332468 2245.013323 0.000574
0.225164 8129 5.364303 2258.415968 0.000574
0.225206 8130 5.394663 2271.197882 0.000573
0.225249 8131 5.422795 2283.041790 0.000572
0.225292 8132 5.448413 2293.827009 0.000572
0.225334 8133 5.472313 2303.889132 0.000572
0.225377 8134 5.494285 2313.139459 0.000571
0.225419 8135 5.513724 2321.323635 0.000571
0.225462 8136 5.530666 2328.456371 0.000571
0.225504 8137 5.545305 2334.619665 0.000571
0.225547 8138 5.558012 2339.969391 0.000571
0.225590 8139 5.568176 2344.248485 0.000571
0.225632 8140 5.576130 2347.597172 0.000572
0.225675 8141 5.581614 2349.906050 0.000572
0.225717 8142 5.584424 2351.088848 0.000572
0.225760 8143 5.585469 2351.528733 0.000573
0.225803 8144 5.583454 2350.680695 0.000574
0.225845 8145 5.579545 2349.034832 0.000574
0.225888 8146 5.573072 2346.309655 0.000575
0.225930 8147 5.563989 2342.485485 0.000576
0.225973 8148 5.552606 2337.693297 0.000577
0.226016 8149 5.538895 2331.920967 0.000578
0.226058 8150 5.523061 2325.254457 0.000579
0.226101 8151 5.504374 2317.387179 0.000580
0.226143 8152 5.483458 2308.581596 0.000581
0.226186 8153 5.460547 2298.935528 0.000582
0.226228 8154 5.435190 2288.260295 0.000583
0.226271 8155 5.407812 2276.733847 0.000584
0.226314 8156 5.377943 2264.158553 0.000585
0.226356 8157 5.345635 2250.556857 0.000586
0.226399 8158 5.311577 2236.218167 0.000587
0.226441 8159 5.275301 2220.945648 0.000588
0.226484 8160 5.237097 2204.861284 0.000589
0.226527 8161 5.197065 2188.007633 0.000590
0.226569 8162 5.155048 2170.318115 0.000591
0.226612 8163 5.111184 2151.851095 0.000592
0.226654 8164 5.065443 2132.593478 0.000592
0.226697 8165 5.018057 2112.643573 0.000593
0.226740 8166 4.969047 2092.010103 0.000594
0.226782 8167 4.918301 2070.645436 0.000594
0.226825 8168 4.865759 2048.524866 0.000595
0.226867 8169 4.811932 2025.863355 0.000595
0.226910 8170 4.756627 2002.579372 0.000595
0.226953 8171 4.700473 1978.938149 0.000596
0.226995 8172 4.642981 1954.733627 0.000596
0.227038 8173 4.584194 1929.983802 0.000596
0.227080 8174 4.524557 1904.876037 0.000596
0.227123 8175 4.463753 1879.277130 0.000596
0.227165 8176 4.402014 1853.284426 0.000595
0.227208 8177 4.339545 1826.984734 0.000595
0.227251 8178 4.276821 1800.577049 0.000595
0.227293 8179 4.213448 1773.896730 0.000594
0.227336 8180 4.149702 1747.059093 0.000593
0.227378 8181 4.085630 1720.084180 0.000593
0.227421 8182 4.020961 1692.857827 0.000592
0.227464 8183 3.956196 1665.591609 0.000591
0.227506 8184 3.891527 1638.365129 0.000590
0.227549 8185 3.826968 1611.185549 0.000589
0.227591 8186 3.762439 1584.018309 0.000587
0.227634 8187 3.698292 1557.011521 0.000586
0.227677 8188 3.634566 1530.182419 0.000584
0.227719 8189 3.571154 1503.485711 0.000583
0.227762 8190 3.508278 1477.014298 0.000581
0.227804 8191 3.445997 1450.793318 0.000579
0.227847 8192 3.384759 1425.011772 0.000577
0.227890 8193 3.324277 1399.548412 0.000575
0.227932 8194 3.265104 1374.635862 0.000573
0.227975 8195 3.206783 1350.082171 0.000571
0.228017 8196 3.149720 1326.058484 0.000568
0.228060 8197 3.093822 1302.524742 0.000566
0.228102 8198 3.039500 1279.654765 0.000563
0.228145 8199 2.986638 1257.399540 0.000560
0.228188 8200 2.935335 1235.800542 0.000557
0.228230 8201 2.885649 1214.882151 0.000554
0.228273 8202 2.837637 1194.668979 0.000551
0.228315 8203 2.791585 1175.280405 0.000548
0.228358 8204 2.747521 1156.729267 0.000545
0.228401 8205 2.705497 1139.036940 0.000541
0.228443 8206 2.665669 1122.268811 0.000538
0.228486 8207 2.628015 1106.416254 0.000535
0.228528 8208 2.592615 1091.512632 0.000532
0.228571 8209 2.559508 1077.573993 0.000529
0.228614 8210 2.528736 1064.618946 0.000526
0.228656 8211 2.500649 1052.793997 0.000524
0.228699 8212 2.475124 1042.047673 0.000521
0.228741 8213 2.452086 1032.348685 0.000519
0.228784 8214 2.431933 1023.864091 0.000517
0.228827 8215 2.414555 1016.547524 0.000515
0.228869 8216 2.399801 1010.336289 0.000514
0.228912 8217 2.387714 1005.247489 0.000513
0.228954 8218 2.378677 1001.442880 0.000512
0.228997 8219 2.372515 998.848415 0.000512
0.229039 8220 2.369179 997.444233 0.000512
0.229082 8221 2.368985 997.362501 0.000513
0.229125 8222 2.371649 998.484039 0.000513
0.229167 8223 2.377266 1000.848701 0.000514
0.229210 8224 2.385989 1004.521085 0.000516
0.229252 8225 2.397904 1009.537325 0.000518
0.229295 8226 2.412634 1015.739172 0.000520
0.229338 8227 2.430643 1023.320770 0.000522
0.229380 8228 2.451794 1032.225799 0.000525
0.229423 8229 2.476041 1042.433968 0.000528
0.229465 8230 2.503262 1053.893999 0.000531
0.229508 8231 2.533371 1066.570178 0.000534
0.229551 8232 2.566397 1080.474590 0.000538
0.229593 8233 2.602614 1095.722141 0.000542
0.229636 8234 2.641670 1112.165207 0.000545
0.229678 8235 2.683713 1129.865579 0.000549
0.229721 8236 2.728606 1148.766023 0.000553
0.229764 8237 2.776605 1168.973697 0.000557
0.229806 8238 2.827112 1190.237850 0.000562
0.229849 8239 2.880229 1212.600466 0.000566
0.229891 8240 2.936322 1236.215991 0.000571
0.229934 8241 2.995218 1261.011489 0.000576
0.229976 8242 3.056785 1286.931772 0.000580
0.230019 8243 3.120606 1313.801067 0.000585
0.230062 8244 3.186803 1341.670620 0.000590
0.230104 8245 3.255561 1370.618421 0.000595
0.230147 8246 3.326619 1400.534382 0.000600
0.230189 8247 3.399929 1431.398436 0.000605
0.230232 8248 3.475673 1463.287288 0.000610
0.230275 8249 3.553276 1495.958597 0.000615
0.230317 8250 3.632715 1529.403331 0.000620
0.230360 8251 3.713963 1563.609208 0.000625
0.230402 8252 3.796994 1598.566203 0.000630
0.230445 8253 3.881638 1634.201836 0.000635
0.230488 8254 3.967896 1670.517297 0.000640
0.230530 8255 4.055509 1707.403201 0.000644
0.230573 8256 4.144609 1744.914935 0.000649
0.230615 8257 4.234984 1782.963370 0.000653
0.230658 8258 4.326416 1821.457206 0.000658
0.230701 8259 4.418697 1860.307970 0.000662
0.230743 8260 4.512059 1899.614246 0.000666
0.230786 8261 4.605705 1939.040031 0.000670
0.230828 8262 4.700234 1978.837746 0.000675
0.230871 8263 4.795536 2018.960508 0.000679
0.230913 8264 4.890975 2059.140974 0.000683
0.230956 8265 4.986506 2099.360316 0.000687
0.230999 8266 5.082127 2139.617685 0.000690
0.231041 8267 5.177979 2179.972196 0.000694
0.231084 8268 5.273494 2220.184961 0.000698
0.231126 8269 5.368689 2260.262854 0.000701
0.231169 8270 5.463460 2300.162035 0.000704
0.231212 8271 5.557765 2339.865236 0.000708
0.231254 8272 5.651390 2379.282137 0.000711
0.231297 8273 5.743986 2418.266022 0.000713
0.231339 8274 5.835787 2456.914945 0.000716
0.231382 8275 5.926547 2495.125688 0.000719
0.231425 8276 6.016557 2533.020495 0.000721
0.231467 8277 6.104966 2570.241539 0.000723
0.231510 8278 6.191670 2606.744536 0.000725
0.231552 8279 6.277345 2642.814425 0.000727
0.231595 8280 6.360809 2677.953299 0.000729
0.231638 8281 6.442398 2712.303217 0.000731
0.231680 8282 6.521927 2745.785587 0.000732
0.231723 8283 6.599223 2778.327818 0.000733
0.231765 8284 6.674562 2810.046298 0.000734
0.231808 8285 6.747399 2840.711117 0.000735
0.231850 8286 6.817986 2870.428929 0.000736
0.231893 8287 6.885989 2899.058741 0.000736
0.231936 8288 6.951422 2926.606535 0.000737
0.231978 8289 7.013685 2952.819760 0.000737
0.232021 8290 7.073164 2977.860865 0.000737
0.232063 8291 7.129789 3001.700620 0.000737
