# frequency_cm-1 spectrum_qm_au
3.485884230184053933e+01 1.278263275329320230e+29
3.502563102098810077e+01 8.008528543344917130e+28
3.519241974013566221e+01 1.373670506888332047e+29
3.535920845928322365e+01 9.073820042493563317e+28
3.552599717843079219e+01 -5.909201407207445147e+28
3.569278589757835363e+01 1.968055593542376206e+29
3.585957461672591506e+01 1.344757523315345074e+29
3.602636333587347650e+01 -5.267218971462811988e+28
3.619315205502103794e+01 1.568932077509164085e+29
3.635994077416859938e+01 1.126160863501562136e+28
3.652672949331616081e+01 5.269408459062454070e+28
3.669351821246372936e+01 9.313646615066283419e+28
3.686030693161129079e+01 -2.384217102835350413e+27
3.702709565075885223e+01 1.249785099315737658e+29
3.719388436990642077e+01 9.437305014720304197e+28
3.736067308905397510e+01 5.191155654854676154e+29
3.752746180820153654e+01 -1.969994018043575072e+29
3.769425052734909798e+01 2.322708220933273703e+29
3.786103924649665942e+01 -6.571454016374757995e+28
3.802782796564422085e+01 1.296240018151018350e+29
3.819461668479178229e+01 -2.043780903586024552e+28
3.836140540393935083e+01 2.395227596506001231e+29
3.852819412308691227e+01 -8.945138991916641284e+28
3.869498284223447371e+01 2.440168663486433853e+29
3.886177156138203515e+01 2.563466287674282249e+29
3.902856028052959658e+01 3.695956291422146742e+28
3.919534899967715802e+01 5.350605152486989792e+28
3.936213771882471946e+01 1.500619653371779211e+29
3.952892643797228800e+01 -9.815018996185667125e+28
3.969571515711984944e+01 2.545478640573925806e+29
3.986250387626741087e+01 -1.392309843728297924e+29
4.002929259541497231e+01 1.898777999705868486e+29
4.019608131456253375e+01 8.924254738494377561e+28
4.036287003371009519e+01 2.011940191242042446e+29
4.052965875285766373e+01 4.444838382740227643e+28
4.069644747200522517e+01 1.376454181462182455e+29
4.086323619115278660e+01 5.021042446076955988e+28
4.103002491030034804e+01 1.126436572264901283e+29
4.119681362944790948e+01 -1.693999473469474972e+28
4.136360234859547091e+01 1.973992309355989445e+29
4.153039106774303235e+01 3.729237573692617450e+28
4.169717978689060089e+01 1.751061886395875661e+29
4.186396850603816233e+01 2.681190460124239011e+27
4.203075722518572377e+01 1.226167492470412228e+29
4.219754594433328521e+01 -1.035260457312325956e+28
4.236433466348084664e+01 9.391345375173493801e+28
4.253112338262840808e+01 7.308764010744319787e+27
4.269791210177597662e+01 4.550409009051884496e+28
4.286470082092353806e+01 8.040313101876200334e+28
4.303148954007109950e+01 1.989640784818547782e+29
4.319827825921866093e+01 2.876576720903578551e+28
4.336506697836622237e+01 7.421231212647003246e+28
4.353185569751378381e+01 -3.097894964357829177e+28
4.369864441666134525e+01 1.884165277454549405e+29
4.386543313580891379e+01 1.499975416699273418e+29
4.403222185495647523e+01 -6.563564021999489611e+28
4.419901057410403666e+01 3.401123130703613029e+29
4.436579929325159810e+01 6.508118698868760184e+28
4.453258801239915954e+01 2.525142414883739936e+29
4.469937673154672098e+01 -9.331630150803320349e+28
4.486616545069428952e+01 3.164624676486642208e+29
4.503295416984185096e+01 -2.587306191180465849e+29
4.519974288898941239e+01 4.347870836741090694e+29
4.536653160813697383e+01 -9.034624907025880616e+28
4.553332032728453527e+01 2.685931468249734468e+29
4.570010904643209670e+01 -7.232611540530767651e+28
4.586689776557965814e+01 1.847364612741141199e+29
4.603368648472722668e+01 -2.331673877631002732e+28
4.620047520387478812e+01 2.606570497245471492e+29
4.636726392302234956e+01 -6.889565370078110195e+28
4.653405264216991100e+01 1.787729645514175673e+29
4.670084136131747243e+01 -6.821527005051423551e+28
4.686763008046503387e+01 1.596210572161060161e+29
4.703441879961260241e+01 8.142034194968779105e+28
4.720120751876016385e+01 9.582739848462644066e+28
4.736799623790772529e+01 6.391754592179555740e+28
4.753478495705528672e+01 1.267544283507970994e+29
4.770157367620284816e+01 5.867789045772458824e+28
4.786836239535040960e+01 2.382364395087780864e+29
4.803515111449797104e+01 6.329570467290881612e+28
4.820193983364552537e+01 1.290862485499876809e+29
4.836872855279309391e+01 1.512892319140479308e+29
4.853551727194065535e+01 9.088999522738500941e+27
4.870230599108821679e+01 1.826744468439450641e+29
4.886909471023577822e+01 1.196409523680304252e+29
4.903588342938333966e+01 1.905597705169556258e+28
4.920267214853090110e+01 1.280462287882705256e+29
4.936946086767846964e+01 -1.733850374860632514e+28
4.953624958682603108e+01 1.544263254507949424e+29
4.970303830597359251e+01 5.073881622694811081e+28
4.986982702512115395e+01 1.775029885837530875e+27
5.003661574426871539e+01 1.513860929573544617e+29
5.020340446341627683e+01 -9.784157556874464451e+28
5.037019318256383826e+01 5.982855659675613038e+29
5.053698190171140681e+01 2.019331197860741242e+28
5.070377062085896824e+01 8.593401856246258927e+28
5.087055934000652968e+01 2.492739838426462112e+29
5.103734805915409112e+01 1.810675196274205375e+29
5.120413677830165256e+01 -6.122481089015502335e+28
5.137092549744921399e+01 2.395960769942489136e+29
5.153771421659678253e+01 -1.511618343124728439e+28
5.170450293574434397e+01 3.799553551865103003e+29
5.187129165489190541e+01 6.076406579053606790e+28
5.203808037403946685e+01 4.547101857824099817e+28
5.220486909318702828e+01 9.088470055126451644e+28
5.237165781233458972e+01 8.668473377835174156e+28
5.253844653148215116e+01 2.079594983549185861e+28
5.270523525062971970e+01 1.172780004825139336e+29
5.287202396977728114e+01 -7.540325775974370723e+27
5.303881268892484258e+01 1.881461464556929206e+29
5.320560140807240401e+01 4.618773554343261968e+28
5.337239012721996545e+01 8.516157117525506600e+28
5.353917884636752689e+01 3.038297355142535678e+29
