# frequency_cm-1 spectrum_qm_au
1.717879236759970922e+02 1.591134032927598000e+16
1.721214924598339735e+02 1.590826634472433800e+16
1.724550612436708548e+02 1.590514607698405600e+16
1.727886300275077645e+02 1.590197973434751800e+16
1.731221988113446457e+02 1.589876752749990800e+16
1.734557675951815270e+02 1.589550966950299600e+16
1.737893363790184083e+02 1.589220637577795200e+16
1.741229051628552895e+02 1.588885786408789200e+16
1.744564739466921992e+02 1.588546435451946200e+16
1.747900427305290805e+02 1.588202606946418200e+16
1.751236115143659617e+02 1.587854323359894400e+16
1.754571802982028430e+02 1.587501607386600000e+16
1.757907490820397527e+02 1.587144481945251600e+16
1.761243178658766340e+02 1.586782970176936200e+16
1.764578866497135152e+02 1.586417095442951000e+16
1.767914554335503965e+02 1.586046881322587800e+16
1.771250242173872778e+02 1.585672351610860400e+16
1.774585930012241874e+02 1.585293530316183600e+16
1.777921617850610403e+02 1.584910441658000200e+16
1.781257305688979500e+02 1.584523110064370400e+16
1.784592993527348597e+02 1.584131560169491200e+16
1.787928681365717125e+02 1.583735816811191600e+16
1.791264369204086222e+02 1.583335905028374000e+16
1.794600057042454750e+02 1.582931850058404800e+16
1.797935744880823847e+02 1.582523677334471600e+16
1.801271432719192944e+02 1.582111412482894800e+16
1.804607120557561473e+02 1.581695081320394600e+16
1.807942808395930570e+02 1.581274709851330400e+16
1.811278496234299382e+02 1.580850324264883400e+16
1.814614184072668195e+02 1.580421950932220000e+16
1.817949871911037292e+02 1.579989616403606400e+16
1.821285559749405820e+02 1.579553347405496000e+16
1.824621247587774917e+02 1.579113170837576800e+16
1.827956935426143730e+02 1.578669113769795600e+16
1.831292623264512542e+02 1.578221203439340000e+16
1.834628311102881639e+02 1.577769467247597200e+16
1.837963998941250452e+02 1.577313932757081000e+16
1.841299686779619265e+02 1.576854627688335600e+16
1.844635374617988077e+02 1.576391579916802600e+16
1.847971062456357174e+02 1.575924817469677000e+16
1.851306750294725987e+02 1.575454368522726800e+16
1.854642438133094799e+02 1.574980261397093800e+16
1.857978125971463612e+02 1.574502524556078400e+16
1.861313813809832425e+02 1.574021186601889000e+16
1.864649501648201522e+02 1.573536276272392800e+16
