# Dipole autocorrelation data
# t0(ps) t(ps) C(t)
# Started at time 0.0 ps
0.000000 4.052000 1564.029329
0.000000 4.053000 1567.630262
0.000000 4.054000 1570.153070
0.000000 4.055000 1571.224516
0.000000 4.056000 1570.760297
0.000000 4.057000 1568.986601
0.000000 4.058000 1566.401898
0.000000 4.059000 1563.679396
0.000000 4.060000 1561.533519
0.000000 4.061000 1560.582076
0.000000 4.062000 1561.217607
0.000000 4.063000 1563.525507
0.000000 4.064000 1567.267020
0.000000 4.065000 1571.924113
0.000000 4.066000 1576.792118
0.000000 4.067000 1581.113508
0.000000 4.068000 1584.227259
0.000000 4.069000 1585.684049
0.000000 4.070000 1585.339371
0.000000 4.071000 1583.377925
0.000000 4.072000 1580.278852
0.000000 4.073000 1576.723670
0.000000 4.074000 1573.461631
0.000000 4.075000 1571.173542
0.000000 4.076000 1570.342195
0.000000 4.077000 1571.168050
0.000000 4.078000 1573.540577
0.000000 4.079000 1577.074235
0.000000 4.080000 1581.191746
0.000000 4.081000 1585.240703
0.000000 4.082000 1588.624458
0.000000 4.083000 1590.915649
0.000000 4.084000 1591.922211
0.000000 4.085000 1591.715046
0.000000 4.086000 1590.591478
0.000000 4.087000 1589.001973
0.000000 4.088000 1587.441759
0.000000 4.089000 1586.345591
0.000000 4.090000 1585.999039
0.000000 4.091000 1586.489833
0.000000 4.092000 1587.698132
0.000000 4.093000 1589.345201
0.000000 4.094000 1591.067093
0.000000 4.095000 1592.510349
0.000000 4.096000 1593.417290
0.000000 4.097000 1593.690097
0.000000 4.098000 1593.414892
0.000000 4.099000 1592.842690
0.000000 4.100000 1592.326796
0.000000 4.101000 1592.236107
0.000000 4.102000 1592.865674
0.000000 4.103000 1594.355783
0.000000 4.104000 1596.645046
0.000000 4.105000 1599.476639
0.000000 4.106000 1602.436638
0.000000 4.107000 1605.046349
0.000000 4.108000 1606.859159
0.000000 4.109000 1607.564430
0.000000 4.110000 1607.065469
0.000000 4.111000 1605.507465
0.000000 4.112000 1603.262552
0.000000 4.113000 1600.866791
0.000000 4.114000 1598.915435
0.000000 4.115000 1597.940056
0.000000 4.116000 1598.305849
0.000000 4.117000 1600.127216
0.000000 4.118000 1603.236329
0.000000 4.119000 1607.212316
0.000000 4.120000 1611.458774
0.000000 4.121000 1615.321647
0.000000 4.122000 1618.216566
0.000000 4.123000 1619.746152
0.000000 4.124000 1619.782606
0.000000 4.125000 1618.498750
0.000000 4.126000 1616.338403
0.000000 4.127000 1613.929251
0.000000 4.128000 1611.954680
0.000000 4.129000 1611.015275
0.000000 4.130000 1611.507799
0.000000 4.131000 1613.544698
0.000000 4.132000 1616.921834
0.000000 4.133000 1621.159524
0.000000 4.134000 1625.594068
0.000000 4.135000 1629.512021
0.000000 4.136000 1632.291677
0.000000 4.137000 1633.533360
0.000000 4.138000 1633.139697
0.000000 4.139000 1631.344153
0.000000 4.140000 1628.667101
0.000000 4.141000 1625.820198
0.000000 4.142000 1623.566433
0.000000 4.143000 1622.575895
0.000000 4.144000 1623.294036
0.000000 4.145000 1625.850134
0.000000 4.146000 1630.028373
0.000000 4.147000 1635.319606
0.000000 4.148000 1641.001498
0.000000 4.149000 1646.280310
0.000000 4.150000 1650.443930
0.000000 4.151000 1652.987021
0.000000 4.152000 1653.704837
0.000000 4.153000 1652.718039
0.000000 4.154000 1650.442260
0.000000 4.155000 1647.506401
0.000000 4.156000 1644.625292
0.000000 4.157000 1642.474529
0.000000 4.158000 1641.562915
0.000000 4.159000 1642.150721
0.000000 4.160000 1644.217834
0.000000 4.161000 1647.486797
0.000000 4.162000 1651.490986
0.000000 4.163000 1655.687410
0.000000 4.164000 1659.557820
0.000000 4.165000 1662.712514
0.000000 4.166000 1664.950526
0.000000 4.167000 1666.279434
0.000000 4.168000 1666.893941
0.000000 4.169000 1667.108993
0.000000 4.170000 1667.277164
0.000000 4.171000 1667.700511
0.000000 4.172000 1668.562144
0.000000 4.173000 1669.891555
0.000000 4.174000 1671.568600
0.000000 4.175000 1673.364733
0.000000 4.176000 1675.010808
0.000000 4.177000 1676.270170
0.000000 4.178000 1677.005960
0.000000 4.179000 1677.224115
0.000000 4.180000 1677.080235
0.000000 4.181000 1676.853309
0.000000 4.182000 1676.885899
0.000000 4.183000 1677.500516
0.000000 4.184000 1678.925378
0.000000 4.185000 1681.231038
0.000000 4.186000 1684.307727
0.000000 4.187000 1687.867007
0.000000 4.188000 1691.502592
0.000000 4.189000 1694.767173
0.000000 4.190000 1697.268457
0.000000 4.191000 1698.757065
0.000000 4.192000 1699.180931
0.000000 4.193000 1698.705757
0.000000 4.194000 1697.684046
0.000000 4.195000 1696.590289
0.000000 4.196000 1695.918763
0.000000 4.197000 1696.083788
0.000000 4.198000 1697.328296
0.000000 4.199000 1699.668064
0.000000 4.200000 1702.880025
0.000000 4.201000 1706.545458
0.000000 4.202000 1710.132819
0.000000 4.203000 1713.111107
0.000000 4.204000 1715.058313
0.000000 4.205000 1715.761750
0.000000 4.206000 1715.268724
0.000000 4.207000 1713.887718
0.000000 4.208000 1712.135653
0.000000 4.209000 1710.638188
0.000000 4.210000 1710.003251
0.000000 4.211000 1710.697692
0.000000 4.212000 1712.943846
0.000000 4.213000 1716.668622
0.000000 4.214000 1721.500799
0.000000 4.215000 1726.832403
0.000000 4.216000 1731.931349
0.000000 4.217000 1736.079529
0.000000 4.218000 1738.712075
0.000000 4.219000 1739.521325
0.000000 4.220000 1738.526287
0.000000 4.221000 1736.073595
0.000000 4.222000 1732.778492
0.000000 4.223000 1729.414018
0.000000 4.224000 1726.762494
0.000000 4.225000 1725.484392
0.000000 4.226000 1725.987973
0.000000 4.227000 1728.358241
0.000000 4.228000 1732.346855
0.000000 4.229000 1737.424779
0.000000 4.230000 1742.884061
0.000000 4.231000 1747.962359
0.000000 4.232000 1751.994389
0.000000 4.233000 1754.520709
0.000000 4.234000 1755.372288
0.000000 4.235000 1754.688803
0.000000 4.236000 1752.883000
0.000000 4.237000 1750.547307
0.000000 4.238000 1748.329912
0.000000 4.239000 1746.806018
0.000000 4.240000 1746.372750
0.000000 4.241000 1747.182177
0.000000 4.242000 1749.125794
0.000000 4.243000 1751.870956
0.000000 4.244000 1754.941040
0.000000 4.245000 1757.821032
0.000000 4.246000 1760.068836
0.000000 4.247000 1761.407114
0.000000 4.248000 1761.775197
0.000000 4.249000 1761.329562
0.000000 4.250000 1760.400224
0.000000 4.251000 1759.416061
0.000000 4.252000 1758.800687
0.000000 4.253000 1758.877727
0.000000 4.254000 1759.799528
0.000000 4.255000 1761.513141
0.000000 4.256000 1763.772581
0.000000 4.257000 1766.197141
0.000000 4.258000 1768.356828
0.000000 4.259000 1769.871478
0.000000 4.260000 1770.493017
0.000000 4.261000 1770.160368
0.000000 4.262000 1769.020064
0.000000 4.263000 1767.393847
0.000000 4.264000 1765.711513
0.000000 4.265000 1764.418409
0.000000 4.266000 1763.874907
0.000000 4.267000 1764.279124
0.000000 4.268000 1765.620635
0.000000 4.269000 1767.678886
0.000000 4.270000 1770.069316
0.000000 4.271000 1772.319364
0.000000 4.272000 1773.973222
0.000000 4.273000 1774.694723
0.000000 4.274000 1774.340775
0.000000 4.275000 1772.997951
0.000000 4.276000 1770.967037
0.000000 4.277000 1768.705226
0.000000 4.278000 1766.733257
0.000000 4.279000 1765.522899
0.000000 4.280000 1765.389819
0.000000 4.281000 1766.425419
0.000000 4.282000 1768.462774
0.000000 4.283000 1771.107314
0.000000 4.284000 1773.807070
0.000000 4.285000 1775.960780
0.000000 4.286000 1777.046507
0.000000 4.287000 1776.727908
0.000000 4.288000 1774.929861
0.000000 4.289000 1771.868643
0.000000 4.290000 1768.019253
0.000000 4.291000 1764.029268
0.000000 4.292000 1760.597201
0.000000 4.293000 1758.337031
0.000000 4.294000 1757.657041
0.000000 4.295000 1758.672924
0.000000 4.296000 1761.176075
0.000000 4.297000 1764.662656
0.000000 4.298000 1768.425785
0.000000 4.299000 1771.688310
0.000000 4.300000 1773.748871
0.000000 4.301000 1774.109749
0.000000 4.302000 1772.578536
0.000000 4.303000 1769.301957
0.000000 4.304000 1764.744839
0.000000 4.305000 1759.598248
0.000000 4.306000 1754.652384
0.000000 4.307000 1750.650679
0.000000 4.308000 1748.151729
0.000000 4.309000 1747.433315
0.000000 4.310000 1748.441896
0.000000 4.311000 1750.813477
0.000000 4.312000 1753.944011
0.000000 4.313000 1757.108816
0.000000 4.314000 1759.595659
0.000000 4.315000 1760.842381
0.000000 4.316000 1760.533849
0.000000 4.317000 1758.654617
0.000000 4.318000 1755.483217
0.000000 4.319000 1751.524079
0.000000 4.320000 1747.397207
0.000000 4.321000 1743.720268
0.000000 4.322000 1740.985458
0.000000 4.323000 1739.469151
0.000000 4.324000 1739.192732
0.000000 4.325000 1739.930157
0.000000 4.326000 1741.265719
0.000000 4.327000 1742.687594
0.000000 4.328000 1743.696838
0.000000 4.329000 1743.911162
0.000000 4.330000 1743.138131
0.000000 4.331000 1741.403291
0.000000 4.332000 1738.941952
0.000000 4.333000 1736.133308
0.000000 4.334000 1733.415968
0.000000 4.335000 1731.193518
0.000000 4.336000 1729.735792
0.000000 4.337000 1729.133953
0.000000 4.338000 1729.281309
0.000000 4.339000 1729.905097
0.000000 4.340000 1730.625707
0.000000 4.341000 1731.044176
0.000000 4.342000 1730.831522
0.000000 4.343000 1729.801878
0.000000 4.344000 1727.954438
0.000000 4.345000 1725.470245
0.000000 4.346000 1722.668667
0.000000 4.347000 1719.942093
0.000000 4.348000 1717.666666
0.000000 4.349000 1716.114056
0.000000 4.350000 1715.396827
0.000000 4.351000 1715.437556
0.000000 4.352000 1715.989406
0.000000 4.353000 1716.687153
0.000000 4.354000 1717.130628
0.000000 4.355000 1716.976386
0.000000 4.356000 1716.013355
0.000000 4.357000 1714.219906
0.000000 4.358000 1711.772165
0.000000 4.359000 1709.010826
0.000000 4.360000 1706.372276
0.000000 4.361000 1704.293166
0.000000 4.362000 1703.110296
0.000000 4.363000 1702.980463
0.000000 4.364000 1703.832774
0.000000 4.365000 1705.376926
0.000000 4.366000 1707.150859
0.000000 4.367000 1708.603697
0.000000 4.368000 1709.212239
0.000000 4.369000 1708.589238
0.000000 4.370000 1706.575629
0.000000 4.371000 1703.281538
0.000000 4.372000 1699.082891
0.000000 4.373000 1694.555969
0.000000 4.374000 1690.384619
0.000000 4.375000 1687.219884
0.000000 4.376000 1685.558887
0.000000 4.377000 1685.641108
0.000000 4.378000 1687.397974
0.000000 4.379000 1690.454953
0.000000 4.380000 1694.195606
0.000000 4.381000 1697.865946
0.000000 4.382000 1700.713772
0.000000 4.383000 1702.128580
0.000000 4.384000 1701.748715
0.000000 4.385000 1699.530035
0.000000 4.386000 1695.756811
0.000000 4.387000 1690.982964
0.000000 4.388000 1685.935327
0.000000 4.389000 1681.373628
0.000000 4.390000 1677.953454
0.000000 4.391000 1676.110813
0.000000 4.392000 1675.990879
0.000000 4.393000 1677.429697
0.000000 4.394000 1679.991274
0.000000 4.395000 1683.056810
0.000000 4.396000 1685.953128
0.000000 4.397000 1688.076607
0.000000 4.398000 1689.004336
0.000000 4.399000 1688.564841
0.000000 4.400000 1686.855381
0.000000 4.401000 1684.211190
0.000000 4.402000 1681.127094
0.000000 4.403000 1678.154500
0.000000 4.404000 1675.785489
0.000000 4.405000 1674.365794
0.000000 4.406000 1674.031075
0.000000 4.407000 1674.689612
0.000000 4.408000 1676.056537
0.000000 4.409000 1677.716734
0.000000 4.410000 1679.216476
0.000000 4.411000 1680.158181
0.000000 4.412000 1680.280005
0.000000 4.413000 1679.499120
0.000000 4.414000 1677.920142
0.000000 4.415000 1675.805154
0.000000 4.416000 1673.511083
0.000000 4.417000 1671.415187
0.000000 4.418000 1669.834175
0.000000 4.419000 1668.961982
0.000000 4.420000 1668.836941
0.000000 4.421000 1669.346509
0.000000 4.422000 1670.260422
0.000000 4.423000 1671.289562
0.000000 4.424000 1672.151657
0.000000 4.425000 1672.636345
0.000000 4.426000 1672.644817
0.000000 4.427000 1672.202752
0.000000 4.428000 1671.442555
0.000000 4.429000 1670.561404
0.000000 4.430000 1669.766264
0.000000 4.431000 1669.216035
0.000000 4.432000 1668.973915
0.000000 4.433000 1668.991398
0.000000 4.434000 1669.117956
0.000000 4.435000 1669.140094
0.000000 4.436000 1668.837804
0.000000 4.437000 1668.046806
0.000000 4.438000 1666.710179
0.000000 4.439000 1664.907890
0.000000 4.440000 1662.856764
0.000000 4.441000 1660.879889
0.000000 4.442000 1659.340754
0.000000 4.443000 1658.568446
0.000000 4.444000 1658.777499
0.000000 4.445000 1660.005598
0.000000 4.446000 1662.089272
0.000000 4.447000 1664.676913
0.000000 4.448000 1667.284750
0.000000 4.449000 1669.382746
0.000000 4.450000 1670.495304
0.000000 4.451000 1670.300632
0.000000 4.452000 1668.698172
0.000000 4.453000 1665.840761
0.000000 4.454000 1662.119025
0.000000 4.455000 1658.099928
0.000000 4.456000 1654.426879
0.000000 4.457000 1651.698651
0.000000 4.458000 1650.358009
0.000000 4.459000 1650.603932
0.000000 4.460000 1652.348521
0.000000 4.461000 1655.227470
0.000000 4.462000 1658.668694
0.000000 4.463000 1661.988926
0.000000 4.464000 1664.527597
0.000000 4.465000 1665.775676
0.000000 4.466000 1665.464827
0.000000 4.467000 1663.617718
0.000000 4.468000 1660.545008
0.000000 4.469000 1656.785896
0.000000 4.470000 1653.002023
0.000000 4.471000 1649.845653
0.000000 4.472000 1647.839176
0.000000 4.473000 1647.274355
0.000000 4.474000 1648.155344
0.000000 4.475000 1650.205561
0.000000 4.476000 1652.924867
0.000000 4.477000 1655.690799
0.000000 4.478000 1657.884459
0.000000 4.479000 1659.014497
0.000000 4.480000 1658.806366
0.000000 4.481000 1657.251990
0.000000 4.482000 1654.603621
0.000000 4.483000 1651.316977
0.000000 4.484000 1647.967132
0.000000 4.485000 1645.123721
0.000000 4.486000 1643.239241
0.000000 4.487000 1642.562893
0.000000 4.488000 1643.092764
0.000000 4.489000 1644.584348
0.000000 4.490000 1646.604845
0.000000 4.491000 1648.625214
0.000000 4.492000 1650.132940
0.000000 4.493000 1650.737902
0.000000 4.494000 1650.247163
0.000000 4.495000 1648.694449
0.000000 4.496000 1646.327500
0.000000 4.497000 1643.543812
0.000000 4.498000 1640.807088
0.000000 4.499000 1638.544748
0.000000 4.500000 1637.057455
0.000000 4.501000 1636.462882
0.000000 4.502000 1636.674590
0.000000 4.503000 1637.430257
0.000000 4.504000 1638.354525
0.000000 4.505000 1639.052981
0.000000 4.506000 1639.201464
0.000000 4.507000 1638.619594
0.000000 4.508000 1637.313117
0.000000 4.509000 1635.467716
0.000000 4.510000 1633.404056
0.000000 4.511000 1631.498226
0.000000 4.512000 1630.090283
0.000000 4.513000 1629.399343
0.000000 4.514000 1629.464510
0.000000 4.515000 1630.125556
0.000000 4.516000 1631.050973
0.000000 4.517000 1631.809905
0.000000 4.518000 1631.961465
0.000000 4.519000 1631.159179
0.000000 4.520000 1629.244425
0.000000 4.521000 1626.293022
0.000000 4.522000 1622.625166
0.000000 4.523000 1618.747637
0.000000 4.524000 1615.258666
0.000000 4.525000 1612.726191
0.000000 4.526000 1611.571177
0.000000 4.527000 1611.961638
0.000000 4.528000 1613.762753
0.000000 4.529000 1616.549895
0.000000 4.530000 1619.673529
0.000000 4.531000 1622.384855
0.000000 4.532000 1623.967728
0.000000 4.533000 1623.885434
0.000000 4.534000 1621.896161
0.000000 4.535000 1618.108170
0.000000 4.536000 1612.968401
0.000000 4.537000 1607.190639
0.000000 4.538000 1601.614884
0.000000 4.539000 1597.053310
0.000000 4.540000 1594.140155
0.000000 4.541000 1593.200970
0.000000 4.542000 1594.193717
0.000000 4.543000 1596.710757
0.000000 4.544000 1600.054886
0.000000 4.545000 1603.375130
0.000000 4.546000 1605.831110
0.000000 4.547000 1606.753075
0.000000 4.548000 1605.770769
0.000000 4.549000 1602.884011
0.000000 4.550000 1598.461640
0.000000 4.551000 1593.162975
0.000000 4.552000 1587.804272
0.000000 4.553000 1583.203324
0.000000 4.554000 1580.012946
0.000000 4.555000 1578.596285
0.000000 4.556000 1578.954189
0.000000 4.557000 1580.735800
0.000000 4.558000 1583.311571
0.000000 4.559000 1585.897374
0.000000 4.560000 1587.713056
0.000000 4.561000 1588.139030
0.000000 4.562000 1586.837369
0.000000 4.563000 1583.813998
0.000000 4.564000 1579.408632
0.000000 4.565000 1574.229360
0.000000 4.566000 1569.022018
0.000000 4.567000 1564.535016
0.000000 4.568000 1561.355178
0.000000 4.569000 1559.805622
0.000000 4.570000 1559.891212
0.000000 4.571000 1561.306326
0.000000 4.572000 1563.504628
0.000000 4.573000 1565.816340
0.000000 4.574000 1567.577077
0.000000 4.575000 1568.264304
0.000000 4.576000 1567.590821
0.000000 4.577000 1565.551585
0.000000 4.578000 1562.408053
0.000000 4.579000 1558.622035
0.000000 4.580000 1554.749875
0.000000 4.581000 1551.315650
0.000000 4.582000 1548.706754
0.000000 4.583000 1547.099966
0.000000 4.584000 1546.435306
0.000000 4.585000 1546.445394
0.000000 4.586000 1546.727051
0.000000 4.587000 1546.841577
0.000000 4.588000 1546.425708
0.000000 4.589000 1545.279457
0.000000 4.590000 1543.410346
0.000000 4.591000 1541.037668
0.000000 4.592000 1538.534392
0.000000 4.593000 1536.340213
0.000000 4.594000 1534.848660
0.000000 4.595000 1534.309729
0.000000 4.596000 1534.758486
0.000000 4.597000 1535.992118
0.000000 4.598000 1537.600103
0.000000 4.599000 1539.040680
0.000000 4.600000 1539.758226
0.000000 4.601000 1539.305444
0.000000 4.602000 1537.448664
0.000000 4.603000 1534.234781
0.000000 4.604000 1529.996793
0.000000 4.605000 1525.299128
0.000000 4.606000 1520.835831
0.000000 4.607000 1517.299867
0.000000 4.608000 1515.233919
0.000000 4.609000 1514.921646
0.000000 4.610000 1516.315006
0.000000 4.611000 1519.034991
0.000000 4.612000 1522.435528
0.000000 4.613000 1525.730534
0.000000 4.614000 1528.140130
0.000000 4.615000 1529.045862
0.000000 4.616000 1528.118608
0.000000 4.617000 1525.393567
0.000000 4.618000 1521.260797
0.000000 4.619000 1516.395981
0.000000 4.620000 1511.629302
0.000000 4.621000 1507.784569
0.000000 4.622000 1505.508905
0.000000 4.623000 1505.148883
0.000000 4.624000 1506.675880
0.000000 4.625000 1509.685720
0.000000 4.626000 1513.471479
0.000000 4.627000 1517.164848
0.000000 4.628000 1519.908138
0.000000 4.629000 1521.013392
0.000000 4.630000 1520.111216
0.000000 4.631000 1517.220262
0.000000 4.632000 1512.751000
0.000000 4.633000 1507.425652
0.000000 4.634000 1502.150309
0.000000 4.635000 1497.819264
0.000000 4.636000 1495.163988
0.000000 4.637000 1494.596758
0.000000 4.638000 1496.138276
0.000000 4.639000 1499.416310
0.000000 4.640000 1503.735467
0.000000 4.641000 1508.207302
0.000000 4.642000 1511.927208
0.000000 4.643000 1514.145592
0.000000 4.644000 1514.401875
0.000000 4.645000 1512.606427
0.000000 4.646000 1509.048072
0.000000 4.647000 1504.331518
0.000000 4.648000 1499.260723
0.000000 4.649000 1494.669790
0.000000 4.650000 1491.268808
0.000000 4.651000 1489.509588
0.000000 4.652000 1489.515203
0.000000 4.653000 1491.071292
0.000000 4.654000 1493.682330
0.000000 4.655000 1496.687112
0.000000 4.656000 1499.397754
0.000000 4.657000 1501.228342
0.000000 4.658000 1501.815460
0.000000 4.659000 1501.072031
0.000000 4.660000 1499.184621
0.000000 4.661000 1496.561187
0.000000 4.662000 1493.733409
0.000000 4.663000 1491.224896
0.000000 4.664000 1489.443276
0.000000 4.665000 1488.596788
0.000000 4.666000 1488.660099
0.000000 4.667000 1489.395367
0.000000 4.668000 1490.412952
0.000000 4.669000 1491.267826
0.000000 4.670000 1491.571287
0.000000 4.671000 1491.082002
0.000000 4.672000 1489.760166
0.000000 4.673000 1487.777584
0.000000 4.674000 1485.474882
0.000000 4.675000 1483.282687
0.000000 4.676000 1481.619850
0.000000 4.677000 1480.791058
0.000000 4.678000 1480.915226
0.000000 4.679000 1481.893143
0.000000 4.680000 1483.418822
0.000000 4.681000 1485.041667
0.000000 4.682000 1486.265717
0.000000 4.683000 1486.653303
0.000000 4.684000 1485.926226
0.000000 4.685000 1484.028232
0.000000 4.686000 1481.150464
0.000000 4.687000 1477.693385
0.000000 4.688000 1474.196157
0.000000 4.689000 1471.225648
0.000000 4.690000 1469.258579
0.000000 4.691000 1468.573152
0.000000 4.692000 1469.188318
0.000000 4.693000 1470.851595
0.000000 4.694000 1473.085090
0.000000 4.695000 1475.278910
0.000000 4.696000 1476.810111
0.000000 4.697000 1477.168350
0.000000 4.698000 1476.067481
0.000000 4.699000 1473.511766
0.000000 4.700000 1469.801016
0.000000 4.701000 1465.478091
0.000000 4.702000 1461.226242
0.000000 4.703000 1457.730625
0.000000 4.704000 1455.541051
0.000000 4.705000 1454.962185
0.000000 4.706000 1455.983969
0.000000 4.707000 1458.279712
0.000000 4.708000 1461.261400
0.000000 4.709000 1464.188709
0.000000 4.710000 1466.312631
0.000000 4.711000 1467.019729
0.000000 4.712000 1465.951208
0.000000 4.713000 1463.078304
0.000000 4.714000 1458.710699
0.000000 4.715000 1453.441461
0.000000 4.716000 1448.038856
0.000000 4.717000 1443.307136
0.000000 4.718000 1439.926985
0.000000 4.719000 1438.337967
0.000000 4.720000 1438.660083
0.000000 4.721000 1440.670400
0.000000 4.722000 1443.851033
0.000000 4.723000 1447.476805
0.000000 4.724000 1450.760043
0.000000 4.725000 1452.986372
0.000000 4.726000 1453.639756
0.000000 4.727000 1452.491924
0.000000 4.728000 1449.634281
0.000000 4.729000 1445.455140
0.000000 4.730000 1440.556314
0.000000 4.731000 1435.638430
0.000000 4.732000 1431.372094
0.000000 4.733000 1428.278441
0.000000 4.734000 1426.641879
0.000000 4.735000 1426.473157
0.000000 4.736000 1427.528285
0.000000 4.737000 1429.369279
0.000000 4.738000 1431.452955
0.000000 4.739000 1433.240910
0.000000 4.740000 1434.299721
0.000000 4.741000 1434.371170
0.000000 4.742000 1433.403066
0.000000 4.743000 1431.544038
0.000000 4.744000 1429.094285
0.000000 4.745000 1426.438269
0.000000 4.746000 1423.956919
0.000000 4.747000 1421.947771
0.000000 4.748000 1420.575041
0.000000 4.749000 1419.852133
0.000000 4.750000 1419.655340
0.000000 4.751000 1419.765355
0.000000 4.752000 1419.922996
0.000000 4.753000 1419.889131
0.000000 4.754000 1419.498002
0.000000 4.755000 1418.689143
0.000000 4.756000 1417.513568
0.000000 4.757000 1416.110840
0.000000 4.758000 1414.669289
0.000000 4.759000 1413.376942
0.000000 4.760000 1412.374497
0.000000 4.761000 1411.719486
0.000000 4.762000 1411.377254
0.000000 4.763000 1411.231013
0.000000 4.764000 1411.116540
0.000000 4.765000 1410.866401
0.000000 4.766000 1410.350519
0.000000 4.767000 1409.514821
0.000000 4.768000 1408.399273
0.000000 4.769000 1407.129347
0.000000 4.770000 1405.887593
0.000000 4.771000 1404.868456
0.000000 4.772000 1404.227532
0.000000 4.773000 1404.044002
0.000000 4.774000 1404.287422
0.000000 4.775000 1404.814731
0.000000 4.776000 1405.393866
0.000000 4.777000 1405.752970
0.000000 4.778000 1405.634464
0.000000 4.779000 1404.857006
0.000000 4.780000 1403.362996
0.000000 4.781000 1401.248710
0.000000 4.782000 1398.755789
0.000000 4.783000 1396.237970
0.000000 4.784000 1394.090797
0.000000 4.785000 1392.678512
0.000000 4.786000 1392.259359
0.000000 4.787000 1392.927038
0.000000 4.788000 1394.580527
0.000000 4.789000 1396.933637
0.000000 4.790000 1399.556511
0.000000 4.791000 1401.950807
0.000000 4.792000 1403.634553
0.000000 4.793000 1404.234644
0.000000 4.794000 1403.559713
0.000000 4.795000 1401.633963
0.000000 4.796000 1398.696636
0.000000 4.797000 1395.169646
0.000000 4.798000 1391.576860
0.000000 4.799000 1388.460928
0.000000 4.800000 1386.284898
0.000000 4.801000 1385.352273
0.000000 4.802000 1385.753101
0.000000 4.803000 1387.354159
0.000000 4.804000 1389.825603
0.000000 4.805000 1392.703748
0.000000 4.806000 1395.477208
0.000000 4.807000 1397.676031
0.000000 4.808000 1398.951494
0.000000 4.809000 1399.133207
0.000000 4.810000 1398.247610
0.000000 4.811000 1396.505713
0.000000 4.812000 1394.250140
0.000000 4.813000 1391.889403
0.000000 4.814000 1389.820063
0.000000 4.815000 1388.351088
0.000000 4.816000 1387.653204
0.000000 4.817000 1387.740799
0.000000 4.818000 1388.482530
0.000000 4.819000 1389.639286
0.000000 4.820000 1390.918221
0.000000 4.821000 1392.037384
0.000000 4.822000 1392.781329
0.000000 4.823000 1393.034929
0.000000 4.824000 1392.799297
0.000000 4.825000 1392.176715
0.000000 4.826000 1391.340656
0.000000 4.827000 1390.493749
0.000000 4.828000 1389.816255
0.000000 4.829000 1389.429697
0.000000 4.830000 1389.375683
0.000000 4.831000 1389.617677
0.000000 4.832000 1390.052241
0.000000 4.833000 1390.541972
0.000000 4.834000 1390.950816
0.000000 4.835000 1391.180730
0.000000 4.836000 1391.192008
0.000000 4.837000 1391.012409
0.000000 4.838000 1390.722181
0.000000 4.839000 1390.426471
0.000000 4.840000 1390.226448
0.000000 4.841000 1390.184996
0.000000 4.842000 1390.306998
0.000000 4.843000 1390.534748
0.000000 4.844000 1390.758491
0.000000 4.845000 1390.844128
0.000000 4.846000 1390.670522
0.000000 4.847000 1390.167344
0.000000 4.848000 1389.342607
0.000000 4.849000 1388.295296
0.000000 4.850000 1387.203866
0.000000 4.851000 1386.299086
0.000000 4.852000 1385.815667
0.000000 4.853000 1385.942525
0.000000 4.854000 1386.770034
0.000000 4.855000 1388.258982
0.000000 4.856000 1390.230962
0.000000 4.857000 1392.391943
0.000000 4.858000 1394.376538
0.000000 4.859000 1395.811545
0.000000 4.860000 1396.387438
0.000000 4.861000 1395.926097
0.000000 4.862000 1394.423957
0.000000 4.863000 1392.066225
0.000000 4.864000 1389.209921
0.000000 4.865000 1386.323257
0.000000 4.866000 1383.906651
0.000000 4.867000 1382.406877
0.000000 4.868000 1382.131775
0.000000 4.869000 1383.193626
0.000000 4.870000 1385.479148
0.000000 4.871000 1388.663434
0.000000 4.872000 1392.261581
0.000000 4.873000 1395.711344
0.000000 4.874000 1398.469732
0.000000 4.875000 1400.108180
0.000000 4.876000 1400.386834
0.000000 4.877000 1399.301779
0.000000 4.878000 1397.085894
0.000000 4.879000 1394.166322
0.000000 4.880000 1391.082707
0.000000 4.881000 1388.394538
0.000000 4.882000 1386.581283
0.000000 4.883000 1385.958428
0.000000 4.884000 1386.628729
0.000000 4.885000 1388.466609
0.000000 4.886000 1391.150977
0.000000 4.887000 1394.227173
0.000000 4.888000 1397.188580
0.000000 4.889000 1399.576836
0.000000 4.890000 1401.057539
0.000000 4.891000 1401.473347
0.000000 4.892000 1400.869577
0.000000 4.893000 1399.472497
0.000000 4.894000 1397.642194
0.000000 4.895000 1395.798193
0.000000 4.896000 1394.341630
0.000000 4.897000 1393.580870
0.000000 4.898000 1393.675216
0.000000 4.899000 1394.613607
0.000000 4.900000 1396.226812
0.000000 4.901000 1398.225531
0.000000 4.902000 1400.260911
0.000000 4.903000 1401.999317
0.000000 4.904000 1403.181703
0.000000 4.905000 1403.670381
0.000000 4.906000 1403.464160
0.000000 4.907000 1402.695355
0.000000 4.908000 1401.596164
0.000000 4.909000 1400.445296
0.000000 4.910000 1399.513845
0.000000 4.911000 1399.011859
0.000000 4.912000 1399.052174
0.000000 4.913000 1399.634797
0.000000 4.914000 1400.657572
0.000000 4.915000 1401.946435
0.000000 4.916000 1403.296439
0.000000 4.917000 1404.514906
0.000000 4.918000 1405.461383
0.000000 4.919000 1406.071994
0.000000 4.920000 1406.361607
0.000000 4.921000 1406.409293
0.000000 4.922000 1406.327696
0.000000 4.923000 1406.228056
