# Density autocorrelation tracking
# Output period: 1000 steps
# Reference interval: 294211 steps
# kmag = 1.0, num_wavevectors = 50
# t0_step t0(ps) t_step t(ps) F(k,t)
2 0.000000 691000 910.080161 0.023713
2 0.000000 692000 911.446536 0.083081
2 0.000000 693000 912.810958 0.031281
2 0.000000 694000 914.154208 -0.017756
2 0.000000 695000 915.499537 -0.012560
2 0.000000 696000 916.867219 -0.032339
2 0.000000 697000 918.253277 -0.055010
2 0.000000 698000 919.630836 0.071134
2 0.000000 699000 921.015502 0.132856
2 0.000000 700000 922.399251 0.008333
2 0.000000 701000 923.779671 0.038300
2 0.000000 702000 925.160768 0.120891
2 0.000000 703000 926.543047 0.081462
2 0.000000 704000 927.925996 0.079275
2 0.000000 705000 929.310785 0.029173
2 0.000000 706000 930.689324 0.050684
2 0.000000 707000 932.077821 0.047933
2 0.000000 708000 933.461190 0.194683
2 0.000000 709000 934.838926 0.136334
2 0.000000 710000 936.234753 0.074198
2 0.000000 711000 937.617469 0.195770
2 0.000000 712000 939.000162 0.066152
2 0.000000 713000 940.377665 0.123279
2 0.000000 714000 941.745614 0.165120
2 0.000000 715000 943.119418 0.071435
2 0.000000 716000 944.500991 0.066761
2 0.000000 717000 945.886094 0.012002
2 0.000000 718000 947.269784 0.064928
2 0.000000 719000 948.646331 -0.000875
2 0.000000 720000 950.033289 0.156401
2 0.000000 721000 951.412577 0.131391
2 0.000000 722000 952.796152 0.044145
2 0.000000 723000 954.177086 0.073588
2 0.000000 724000 955.556918 0.066820
2 0.000000 725000 956.940430 0.025450
2 0.000000 726000 958.323306 -0.100302
2 0.000000 727000 959.702535 -0.010897
2 0.000000 728000 961.083579 -0.100204
2 0.000000 729000 962.445168 -0.025418
2 0.000000 730000 963.819594 -0.030873
2 0.000000 731000 965.200883 0.007299
2 0.000000 732000 966.585438 -0.061653
2 0.000000 733000 967.966965 -0.200632
2 0.000000 734000 969.347778 -0.362302
2 0.000000 735000 970.734504 -0.137036
2 0.000000 736000 972.118919 -0.156929
2 0.000000 737000 973.496222 -0.042045
2 0.000000 738000 974.880399 -0.114639
2 0.000000 739000 976.260168 -0.110110
2 0.000000 740000 977.686527 -0.287464
2 0.000000 741000 979.065834 0.012490
2 0.000000 742000 980.455026 -0.138742
2 0.000000 743000 981.862031 -0.114478
2 0.000000 744000 983.241828 0.018765
2 0.000000 745000 984.624524 -0.049088
2 0.000000 746000 986.008080 -0.030483
2 0.000000 747000 987.392646 -0.146558
2 0.000000 748000 988.773315 -0.032696
2 0.000000 749000 990.157474 -0.054685
2 0.000000 750000 991.541412 -0.064268
2 0.000000 751000 992.921081 0.060956
2 0.000000 752000 994.306952 0.058385
2 0.000000 753000 995.686421 -0.031937
2 0.000000 754000 997.066000 -0.029070
2 0.000000 755000 998.448775 -0.048589
2 0.000000 756000 999.832004 -0.065116
